dteday,season,yr,weekday,hr,rider_type,riders,price,cogs,revenue,profit
2021-10-08,4,0,6,9,registered,163,3.99,1.24,650.37,649.13
2021-10-29,4,0,6,6,casual,4,3.99,1.24,15.96,14.72
2021-10-23,4,0,0,16,registered,217,3.99,1.24,865.83,864.59
2021-04-10,2,0,0,16,registered,153,3.99,1.24,610.47,609.23
2021-02-07,1,0,1,19,casual,5,3.99,1.24,19.95,18.71
2021-05-23,2,0,1,3,casual,0,3.99,1.24,0.00,-1.24
2021-04-07,2,0,4,22,registered,63,3.99,1.24,251.37,250.13
2021-08-18,3,0,4,23,registered,94,3.99,1.24,375.06,373.82
2021-08-27,3,0,6,14,registered,19,3.99,1.24,75.81,74.57
2021-07-20,3,0,3,23,registered,73,3.99,1.24,291.27,290.03
2021-12-17,4,0,6,18,casual,7,3.99,1.24,27.93,26.69
2021-01-11,1,0,2,14,registered,60,3.99,1.24,239.40,238.16
2021-10-11,4,0,2,18,registered,493,3.99,1.24,1967.07,1965.83
2021-08-31,3,0,3,5,casual,2,3.99,1.24,7.98,6.74
2021-07-10,3,0,0,18,casual,141,3.99,1.24,562.59,561.35
2021-05-01,2,0,0,9,casual,45,3.99,1.24,179.55,178.31
2021-08-24,3,0,3,5,registered,26,3.99,1.24,103.74,102.50
2021-06-27,3,0,1,13,registered,127,3.99,1.24,506.73,505.49
2021-06-24,3,0,5,20,registered,222,3.99,1.24,885.78,884.54
2021-07-06,3,0,3,7,registered,288,3.99,1.24,1149.12,1147.88
2021-07-08,3,0,5,6,casual,11,3.99,1.24,43.89,42.65
2021-04-07,2,0,4,14,registered,111,3.99,1.24,442.89,441.65
2021-09-15,3,0,4,8,registered,364,3.99,1.24,1452.36,1451.12
2021-02-07,1,0,1,4,casual,1,3.99,1.24,3.99,2.75
2021-07-21,3,0,4,18,registered,343,3.99,1.24,1368.57,1367.33
2021-08-18,3,0,4,22,registered,117,3.99,1.24,466.83,465.59
2021-01-26,1,0,3,9,casual,3,3.99,1.24,11.97,10.73
2021-01-22,1,0,6,4,casual,0,3.99,1.24,0.00,-1.24
2021-08-04,3,0,4,0,registered,15,3.99,1.24,59.85,58.61
2021-02-09,1,0,3,18,registered,168,3.99,1.24,670.32,669.08
2021-06-29,3,0,3,20,registered,264,3.99,1.24,1053.36,1052.12
2021-01-29,1,0,6,2,casual,0,3.99,1.24,0.00,-1.24
2021-05-30,2,0,1,13,registered,217,3.99,1.24,865.83,864.59
2021-07-08,3,0,5,1,registered,25,3.99,1.24,99.75,98.51
2021-05-17,2,0,2,0,registered,18,3.99,1.24,71.82,70.58
2021-05-22,2,0,0,11,casual,164,3.99,1.24,654.36,653.12
2021-10-13,4,0,4,15,registered,128,3.99,1.24,510.72,509.48
2021-12-15,4,0,4,10,registered,105,3.99,1.24,418.95,417.71
2021-08-22,3,0,1,18,casual,72,3.99,1.24,287.28,286.04
2021-09-06,3,0,2,15,registered,71,3.99,1.24,283.29,282.05
2021-11-10,4,0,4,8,registered,418,3.99,1.24,1667.82,1666.58
2021-07-11,3,0,1,9,registered,167,3.99,1.24,666.33,665.09
2021-09-02,3,0,5,5,casual,0,3.99,1.24,0.00,-1.24
2021-06-06,2,0,1,23,casual,5,3.99,1.24,19.95,18.71
2021-11-26,4,0,6,21,registered,72,3.99,1.24,287.28,286.04
2021-06-30,3,0,4,2,casual,2,3.99,1.24,7.98,6.74
2021-06-07,2,0,2,22,casual,27,3.99,1.24,107.73,106.49
2021-02-08,1,0,2,17,casual,4,3.99,1.24,15.96,14.72
2021-08-26,3,0,5,12,casual,70,3.99,1.24,279.30,278.06
2021-01-13,1,0,4,4,registered,4,3.99,1.24,15.96,14.72
2021-03-11,1,0,5,8,registered,244,3.99,1.24,973.56,972.32
2021-02-10,1,0,4,5,registered,6,3.99,1.24,23.94,22.70
2021-03-23,2,0,3,16,registered,123,3.99,1.24,490.77,489.53
2021-01-13,1,0,4,15,registered,55,3.99,1.24,219.45,218.21
2021-10-23,4,0,0,14,casual,192,3.99,1.24,766.08,764.84
2021-01-01,1,0,6,13,registered,47,3.99,1.24,187.53,186.29
2021-06-21,3,0,2,0,casual,10,3.99,1.24,39.90,38.66
2021-07-03,3,0,0,13,casual,248,3.99,1.24,989.52,988.28
2021-10-22,4,0,6,18,registered,224,3.99,1.24,893.76,892.52
2021-12-14,4,0,3,14,casual,17,3.99,1.24,67.83,66.59
2021-07-04,3,0,1,13,casual,242,3.99,1.24,965.58,964.34
2021-11-03,4,0,4,10,registered,98,3.99,1.24,391.02,389.78
2021-05-29,2,0,0,14,registered,168,3.99,1.24,670.32,669.08
2021-04-12,2,0,2,4,casual,4,3.99,1.24,15.96,14.72
2021-01-05,1,0,3,11,casual,12,3.99,1.24,47.88,46.64
2021-11-16,4,0,3,22,registered,45,3.99,1.24,179.55,178.31
2021-01-10,1,0,1,11,registered,28,3.99,1.24,111.72,110.48
2021-10-31,4,0,1,16,registered,242,3.99,1.24,965.58,964.34
2021-09-29,4,0,4,15,registered,185,3.99,1.24,738.15,736.91
2021-03-13,1,0,0,1,registered,23,3.99,1.24,91.77,90.53
2021-10-12,4,0,3,15,casual,3,3.99,1.24,11.97,10.73
2021-01-23,1,0,0,16,casual,9,3.99,1.24,35.91,34.67
2021-11-14,4,0,1,10,casual,26,3.99,1.24,103.74,102.50
2021-04-24,2,0,0,1,casual,14,3.99,1.24,55.86,54.62
2021-03-08,1,0,2,5,casual,2,3.99,1.24,7.98,6.74
2021-08-16,3,0,2,18,casual,54,3.99,1.24,215.46,214.22
2021-09-22,3,0,4,5,registered,28,3.99,1.24,111.72,110.48
2021-03-29,2,0,2,10,registered,46,3.99,1.24,183.54,182.30
2021-06-01,2,0,3,15,registered,127,3.99,1.24,506.73,505.49
2021-11-26,4,0,6,8,casual,10,3.99,1.24,39.90,38.66
2021-05-17,2,0,2,22,casual,12,3.99,1.24,47.88,46.64
2021-05-25,2,0,3,21,casual,33,3.99,1.24,131.67,130.43
2021-08-27,3,0,6,4,casual,1,3.99,1.24,3.99,2.75
2021-02-22,1,0,2,9,registered,101,3.99,1.24,402.99,401.75
2021-08-05,3,0,5,5,registered,16,3.99,1.24,63.84,62.60
2021-04-18,2,0,1,14,registered,95,3.99,1.24,379.05,377.81
2021-11-23,4,0,3,6,casual,1,3.99,1.24,3.99,2.75
2021-04-27,2,0,3,1,casual,2,3.99,1.24,7.98,6.74
2021-11-13,4,0,0,22,registered,64,3.99,1.24,255.36,254.12
2021-03-20,1,0,0,1,casual,2,3.99,1.24,7.98,6.74
2021-09-11,3,0,0,6,registered,16,3.99,1.24,63.84,62.60
2021-11-12,4,0,6,10,casual,62,3.99,1.24,247.38,246.14
2021-08-03,3,0,3,21,registered,81,3.99,1.24,323.19,321.95
2021-09-04,3,0,0,8,casual,21,3.99,1.24,83.79,82.55
2021-11-02,4,0,3,23,registered,54,3.99,1.24,215.46,214.22
2021-11-22,4,0,2,20,casual,6,3.99,1.24,23.94,22.70
2021-01-04,1,0,2,15,casual,17,3.99,1.24,67.83,66.59
2021-09-04,3,0,0,21,registered,103,3.99,1.24,410.97,409.73
2021-02-07,1,0,1,19,registered,123,3.99,1.24,490.77,489.53
2021-05-24,2,0,2,7,registered,288,3.99,1.24,1149.12,1147.88
2021-05-28,2,0,6,15,registered,187,3.99,1.24,746.13,744.89
2021-09-09,3,0,5,10,casual,2,3.99,1.24,7.98,6.74
2021-04-20,2,0,3,2,registered,2,3.99,1.24,7.98,6.74
2021-09-28,4,0,3,19,casual,57,3.99,1.24,227.43,226.19
2021-05-16,2,0,1,12,registered,137,3.99,1.24,546.63,545.39
2021-02-21,1,0,1,9,registered,46,3.99,1.24,183.54,182.30
2021-04-19,2,0,2,11,casual,19,3.99,1.24,75.81,74.57
2021-09-06,3,0,2,6,registered,72,3.99,1.24,287.28,286.04
2021-03-01,1,0,2,0,casual,0,3.99,1.24,0.00,-1.24
2021-10-10,4,0,1,18,registered,365,3.99,1.24,1456.35,1455.11
2021-04-09,2,0,6,7,casual,8,3.99,1.24,31.92,30.68
2021-05-21,2,0,6,1,casual,8,3.99,1.24,31.92,30.68
2021-01-04,1,0,2,10,registered,37,3.99,1.24,147.63,146.39
2021-10-02,4,0,0,6,casual,2,3.99,1.24,7.98,6.74
2021-10-18,4,0,2,19,casual,31,3.99,1.24,123.69,122.45
2021-02-17,1,0,4,8,registered,267,3.99,1.24,1065.33,1064.09
2021-11-03,4,0,4,16,registered,234,3.99,1.24,933.66,932.42
2021-11-11,4,0,5,2,casual,1,3.99,1.24,3.99,2.75
2021-04-10,2,0,0,9,casual,31,3.99,1.24,123.69,122.45
2021-07-19,3,0,2,19,registered,334,3.99,1.24,1332.66,1331.42
2021-11-08,4,0,2,1,casual,3,3.99,1.24,11.97,10.73
2021-04-11,2,0,1,19,registered,211,3.99,1.24,841.89,840.65
2021-09-18,3,0,0,11,casual,116,3.99,1.24,462.84,461.60
2021-12-24,1,0,6,17,casual,15,3.99,1.24,59.85,58.61
2021-03-17,1,0,4,21,casual,19,3.99,1.24,75.81,74.57
2021-07-20,3,0,3,6,registered,111,3.99,1.24,442.89,441.65
2021-03-11,1,0,5,5,registered,6,3.99,1.24,23.94,22.70
2021-10-28,4,0,5,10,registered,102,3.99,1.24,406.98,405.74
2021-10-04,4,0,2,19,casual,35,3.99,1.24,139.65,138.41
2021-06-22,3,0,3,16,registered,224,3.99,1.24,893.76,892.52
2021-12-21,1,0,3,18,casual,2,3.99,1.24,7.98,6.74
2021-09-23,4,0,5,11,casual,1,3.99,1.24,3.99,2.75
2021-06-14,2,0,2,22,casual,29,3.99,1.24,115.71,114.47
2021-08-15,3,0,1,18,registered,413,3.99,1.24,1647.87,1646.63
2021-12-30,1,0,5,11,casual,45,3.99,1.24,179.55,178.31
2021-02-09,1,0,3,2,registered,2,3.99,1.24,7.98,6.74
2021-02-03,1,0,4,1,casual,0,3.99,1.24,0.00,-1.24
2021-04-01,2,0,5,19,casual,16,3.99,1.24,63.84,62.60
2021-03-11,1,0,5,9,casual,13,3.99,1.24,51.87,50.63
2021-03-01,1,0,2,7,casual,2,3.99,1.24,7.98,6.74
2021-11-01,4,0,2,20,casual,18,3.99,1.24,71.82,70.58
2021-09-24,4,0,6,13,registered,290,3.99,1.24,1157.10,1155.86
2021-10-17,4,0,1,9,registered,180,3.99,1.24,718.20,716.96
2021-01-02,1,0,0,19,registered,29,3.99,1.24,115.71,114.47
2021-06-18,2,0,6,3,casual,4,3.99,1.24,15.96,14.72
2021-09-06,3,0,2,2,casual,0,3.99,1.24,0.00,-1.24
2021-08-10,3,0,3,15,registered,141,3.99,1.24,562.59,561.35
2021-03-16,1,0,3,22,registered,48,3.99,1.24,191.52,190.28
2021-08-17,3,0,3,1,registered,12,3.99,1.24,47.88,46.64
2021-07-22,3,0,5,14,registered,77,3.99,1.24,307.23,305.99
2021-04-10,2,0,0,0,casual,5,3.99,1.24,19.95,18.71
2021-01-21,1,0,5,18,casual,1,3.99,1.24,3.99,2.75
2021-06-27,3,0,1,16,registered,222,3.99,1.24,885.78,884.54
2021-11-16,4,0,3,6,registered,52,3.99,1.24,207.48,206.24
2021-03-22,2,0,2,7,registered,132,3.99,1.24,526.68,525.44
2021-05-25,2,0,3,8,casual,36,3.99,1.24,143.64,142.40
2021-03-26,2,0,6,17,registered,101,3.99,1.24,402.99,401.75
2021-10-06,4,0,4,8,casual,20,3.99,1.24,79.80,78.56
2021-08-20,3,0,6,3,registered,42,3.99,1.24,167.58,166.34
2021-10-19,4,0,3,14,casual,17,3.99,1.24,67.83,66.59
2021-06-28,3,0,2,6,casual,7,3.99,1.24,27.93,26.69
2021-01-10,1,0,1,8,registered,184,3.99,1.24,734.16,732.92
2021-09-29,4,0,4,4,casual,2,3.99,1.24,7.98,6.74
2021-04-21,2,0,4,18,casual,71,3.99,1.24,283.29,282.05
2021-09-19,3,0,1,6,casual,6,3.99,1.24,23.94,22.70
2021-06-28,3,0,2,3,casual,0,3.99,1.24,0.00,-1.24
2021-06-09,2,0,4,3,registered,2,3.99,1.24,7.98,6.74
2021-07-01,3,0,5,4,registered,5,3.99,1.24,19.95,18.71
2021-09-03,3,0,6,21,casual,71,3.99,1.24,283.29,282.05
2021-05-19,2,0,4,6,casual,17,3.99,1.24,67.83,66.59
2021-08-01,3,0,1,0,casual,7,3.99,1.24,27.93,26.69
2021-10-20,4,0,4,16,casual,31,3.99,1.24,123.69,122.45
2021-05-10,2,0,2,13,casual,50,3.99,1.24,199.50,198.26
2021-01-16,1,0,0,3,casual,9,3.99,1.24,35.91,34.67
2021-07-04,3,0,1,20,registered,191,3.99,1.24,762.09,760.85
2021-07-28,3,0,4,6,registered,110,3.99,1.24,438.90,437.66
2021-08-07,3,0,0,12,casual,161,3.99,1.24,642.39,641.15
2021-06-24,3,0,5,14,registered,162,3.99,1.24,646.38,645.14
2021-10-29,4,0,6,23,registered,33,3.99,1.24,131.67,130.43
2021-11-10,4,0,4,9,casual,23,3.99,1.24,91.77,90.53
2021-06-11,2,0,6,17,casual,147,3.99,1.24,586.53,585.29
2021-09-02,3,0,5,23,registered,68,3.99,1.24,271.32,270.08
2021-02-20,1,0,0,13,registered,122,3.99,1.24,486.78,485.54
2021-01-20,1,0,4,8,casual,2,3.99,1.24,7.98,6.74
2021-08-22,3,0,1,14,casual,88,3.99,1.24,351.12,349.88
2021-02-06,1,0,0,6,registered,1,3.99,1.24,3.99,2.75
2021-07-17,3,0,0,20,casual,85,3.99,1.24,339.15,337.91
2021-08-30,3,0,2,1,registered,7,3.99,1.24,27.93,26.69
2021-02-02,1,0,3,21,casual,1,3.99,1.24,3.99,2.75
2021-03-20,1,0,0,5,registered,6,3.99,1.24,23.94,22.70
2021-10-07,4,0,5,18,casual,94,3.99,1.24,375.06,373.82
2021-09-07,3,0,3,8,registered,319,3.99,1.24,1272.81,1271.57
2021-01-11,1,0,2,20,casual,0,3.99,1.24,0.00,-1.24
2021-06-03,2,0,5,2,casual,0,3.99,1.24,0.00,-1.24
2021-06-13,2,0,1,4,registered,3,3.99,1.24,11.97,10.73
2021-11-14,4,0,1,13,registered,153,3.99,1.24,610.47,609.23
2021-07-09,3,0,6,3,casual,7,3.99,1.24,27.93,26.69
2021-08-23,3,0,2,16,casual,133,3.99,1.24,530.67,529.43
2021-09-27,4,0,2,2,registered,4,3.99,1.24,15.96,14.72
2021-09-19,3,0,1,6,registered,107,3.99,1.24,426.93,425.69
2021-01-24,1,0,1,17,casual,6,3.99,1.24,23.94,22.70
2021-02-02,1,0,3,14,casual,2,3.99,1.24,7.98,6.74
2021-04-09,2,0,6,3,casual,3,3.99,1.24,11.97,10.73
2021-10-13,4,0,4,17,casual,47,3.99,1.24,187.53,186.29
2021-11-03,4,0,4,5,registered,27,3.99,1.24,107.73,106.49
2021-08-16,3,0,2,1,casual,4,3.99,1.24,15.96,14.72
2021-10-10,4,0,1,1,casual,4,3.99,1.24,15.96,14.72
2021-12-01,4,0,4,21,casual,8,3.99,1.24,31.92,30.68
2021-07-13,3,0,3,11,registered,110,3.99,1.24,438.90,437.66
2021-02-04,1,0,5,9,casual,3,3.99,1.24,11.97,10.73
2021-08-18,3,0,4,6,casual,6,3.99,1.24,23.94,22.70
2021-04-23,2,0,6,5,registered,6,3.99,1.24,23.94,22.70
2021-12-05,4,0,1,3,casual,0,3.99,1.24,0.00,-1.24
2021-08-10,3,0,3,5,casual,2,3.99,1.24,7.98,6.74
2021-12-28,1,0,3,15,casual,16,3.99,1.24,63.84,62.60
2021-03-21,2,0,1,12,casual,25,3.99,1.24,99.75,98.51
2021-01-15,1,0,6,4,casual,0,3.99,1.24,0.00,-1.24
2021-11-15,4,0,2,22,casual,19,3.99,1.24,75.81,74.57
2021-08-27,3,0,6,16,casual,10,3.99,1.24,39.90,38.66
2021-03-14,1,0,1,23,casual,2,3.99,1.24,7.98,6.74
2021-04-26,2,0,2,21,casual,33,3.99,1.24,131.67,130.43
2021-07-28,3,0,4,10,registered,86,3.99,1.24,343.14,341.90
2021-06-14,2,0,2,1,registered,10,3.99,1.24,39.90,38.66
2021-11-18,4,0,5,21,registered,108,3.99,1.24,430.92,429.68
2021-04-22,2,0,5,4,casual,1,3.99,1.24,3.99,2.75
2021-06-11,2,0,6,5,casual,4,3.99,1.24,15.96,14.72
2021-03-12,1,0,6,0,casual,4,3.99,1.24,15.96,14.72
2021-02-23,1,0,3,6,casual,0,3.99,1.24,0.00,-1.24
2021-05-27,2,0,5,18,casual,89,3.99,1.24,355.11,353.87
2021-01-03,1,0,1,6,registered,30,3.99,1.24,119.70,118.46
2021-11-15,4,0,2,23,registered,66,3.99,1.24,263.34,262.10
2021-09-20,3,0,2,20,casual,41,3.99,1.24,163.59,162.35
2021-12-14,4,0,3,21,casual,9,3.99,1.24,35.91,34.67
2021-04-03,2,0,0,5,registered,4,3.99,1.24,15.96,14.72
2021-11-02,4,0,3,7,casual,11,3.99,1.24,43.89,42.65
2021-11-02,4,0,3,8,registered,452,3.99,1.24,1803.48,1802.24
2021-12-18,4,0,0,10,casual,7,3.99,1.24,27.93,26.69
2021-03-23,2,0,3,3,registered,3,3.99,1.24,11.97,10.73
2021-01-12,1,0,3,9,registered,78,3.99,1.24,311.22,309.98
2021-12-04,4,0,0,21,registered,65,3.99,1.24,259.35,258.11
2021-07-02,3,0,6,2,registered,43,3.99,1.24,171.57,170.33
2021-02-25,1,0,5,22,registered,43,3.99,1.24,171.57,170.33
2021-06-30,3,0,4,7,registered,291,3.99,1.24,1161.09,1159.85
2021-09-14,3,0,3,3,registered,7,3.99,1.24,27.93,26.69
2021-03-24,2,0,4,4,registered,1,3.99,1.24,3.99,2.75
2021-09-11,3,0,0,1,registered,66,3.99,1.24,263.34,262.10
2021-08-30,3,0,2,21,casual,43,3.99,1.24,171.57,170.33
2021-08-20,3,0,6,18,registered,225,3.99,1.24,897.75,896.51
2021-05-20,2,0,5,18,casual,79,3.99,1.24,315.21,313.97
2021-11-11,4,0,5,21,casual,4,3.99,1.24,15.96,14.72
2021-08-06,3,0,6,12,registered,252,3.99,1.24,1005.48,1004.24
2021-06-24,3,0,5,18,casual,87,3.99,1.24,347.13,345.89
2021-06-30,3,0,4,20,registered,285,3.99,1.24,1137.15,1135.91
2021-06-24,3,0,5,0,registered,53,3.99,1.24,211.47,210.23
2021-12-21,1,0,3,10,casual,6,3.99,1.24,23.94,22.70
2021-07-26,3,0,2,19,registered,329,3.99,1.24,1312.71,1311.47
2021-01-26,1,0,3,11,registered,35,3.99,1.24,139.65,138.41
2021-12-03,4,0,6,12,casual,78,3.99,1.24,311.22,309.98
2021-09-11,3,0,0,16,registered,303,3.99,1.24,1208.97,1207.73
2021-04-18,2,0,1,18,registered,321,3.99,1.24,1280.79,1279.55
2021-09-05,3,0,1,14,registered,212,3.99,1.24,845.88,844.64
2021-10-15,4,0,6,23,registered,102,3.99,1.24,406.98,405.74
2021-12-29,1,0,4,10,registered,97,3.99,1.24,387.03,385.79
2021-05-28,2,0,6,8,registered,75,3.99,1.24,299.25,298.01
2021-07-17,3,0,0,22,casual,65,3.99,1.24,259.35,258.11
2021-09-11,3,0,0,2,casual,16,3.99,1.24,63.84,62.60
2021-05-05,2,0,4,10,casual,30,3.99,1.24,119.70,118.46
2021-06-25,3,0,6,7,casual,7,3.99,1.24,27.93,26.69
2021-11-30,4,0,3,22,registered,82,3.99,1.24,327.18,325.94
2021-11-18,4,0,5,23,registered,54,3.99,1.24,215.46,214.22
2021-10-01,4,0,6,7,casual,6,3.99,1.24,23.94,22.70
2021-07-03,3,0,0,13,registered,173,3.99,1.24,690.27,689.03
2021-01-30,1,0,0,8,casual,1,3.99,1.24,3.99,2.75
2021-02-26,1,0,6,18,registered,111,3.99,1.24,442.89,441.65
2021-12-14,4,0,3,7,casual,4,3.99,1.24,15.96,14.72
2021-02-23,1,0,3,9,registered,130,3.99,1.24,518.70,517.46
2021-09-22,3,0,4,7,registered,295,3.99,1.24,1177.05,1175.81
2021-09-15,3,0,4,16,registered,193,3.99,1.24,770.07,768.83
2021-09-29,4,0,4,8,casual,29,3.99,1.24,115.71,114.47
2021-07-07,3,0,4,19,casual,79,3.99,1.24,315.21,313.97
2021-05-04,2,0,3,11,casual,3,3.99,1.24,11.97,10.73
2021-01-15,1,0,6,15,registered,108,3.99,1.24,430.92,429.68
2021-05-11,2,0,3,23,registered,69,3.99,1.24,275.31,274.07
2021-10-24,4,0,1,21,casual,12,3.99,1.24,47.88,46.64
2021-12-20,4,0,2,11,registered,116,3.99,1.24,462.84,461.60
2021-07-28,3,0,4,4,registered,6,3.99,1.24,23.94,22.70
2021-03-22,2,0,2,23,casual,4,3.99,1.24,15.96,14.72
2021-07-01,3,0,5,13,casual,83,3.99,1.24,331.17,329.93
2021-08-05,3,0,5,22,casual,51,3.99,1.24,203.49,202.25
2021-07-02,3,0,6,20,registered,148,3.99,1.24,590.52,589.28
2021-11-02,4,0,3,20,registered,177,3.99,1.24,706.23,704.99
2021-09-14,3,0,3,10,registered,115,3.99,1.24,458.85,457.61
2021-09-06,3,0,2,23,registered,56,3.99,1.24,223.44,222.20
2021-03-15,1,0,2,1,casual,4,3.99,1.24,15.96,14.72
2021-08-05,3,0,5,2,casual,5,3.99,1.24,19.95,18.71
2021-06-26,3,0,0,17,registered,243,3.99,1.24,969.57,968.33
2021-03-01,1,0,2,5,registered,1,3.99,1.24,3.99,2.75
2021-02-05,1,0,6,13,casual,10,3.99,1.24,39.90,38.66
2021-07-13,3,0,3,21,casual,56,3.99,1.24,223.44,222.20
2021-09-24,4,0,6,17,registered,246,3.99,1.24,981.54,980.30
2021-09-27,4,0,2,17,registered,480,3.99,1.24,1915.20,1913.96
2021-10-22,4,0,6,8,casual,26,3.99,1.24,103.74,102.50
2021-04-11,2,0,1,1,casual,1,3.99,1.24,3.99,2.75
2021-07-04,3,0,1,21,casual,195,3.99,1.24,778.05,776.81
2021-03-08,1,0,2,17,casual,39,3.99,1.24,155.61,154.37
2021-11-30,4,0,3,16,registered,199,3.99,1.24,794.01,792.77
2021-05-01,2,0,0,11,registered,141,3.99,1.24,562.59,561.35
2021-04-20,2,0,3,6,casual,2,3.99,1.24,7.98,6.74
2021-08-24,3,0,3,2,casual,2,3.99,1.24,7.98,6.74
2021-07-22,3,0,5,21,casual,38,3.99,1.24,151.62,150.38
2021-01-22,1,0,6,6,casual,0,3.99,1.24,0.00,-1.24
2021-12-20,4,0,2,18,registered,385,3.99,1.24,1536.15,1534.91
2021-07-22,3,0,5,18,casual,34,3.99,1.24,135.66,134.42
2021-10-06,4,0,4,3,registered,4,3.99,1.24,15.96,14.72
2021-05-20,2,0,5,22,casual,28,3.99,1.24,111.72,110.48
2021-12-28,1,0,3,12,casual,32,3.99,1.24,127.68,126.44
2021-11-22,4,0,2,4,registered,7,3.99,1.24,27.93,26.69
2021-07-02,3,0,6,19,registered,149,3.99,1.24,594.51,593.27
2021-02-04,1,0,5,23,casual,1,3.99,1.24,3.99,2.75
2021-12-30,1,0,5,8,registered,193,3.99,1.24,770.07,768.83
2021-12-16,4,0,5,20,registered,146,3.99,1.24,582.54,581.30
2021-11-30,4,0,3,1,casual,0,3.99,1.24,0.00,-1.24
2021-01-26,1,0,3,2,casual,3,3.99,1.24,11.97,10.73
2021-10-30,4,0,0,3,registered,26,3.99,1.24,103.74,102.50
2021-07-02,3,0,6,23,registered,88,3.99,1.24,351.12,349.88
2021-04-19,2,0,2,18,registered,377,3.99,1.24,1504.23,1502.99
2021-09-15,3,0,4,13,casual,38,3.99,1.24,151.62,150.38
2021-01-02,1,0,0,19,casual,1,3.99,1.24,3.99,2.75
2021-05-16,2,0,1,9,registered,156,3.99,1.24,622.44,621.20
2021-09-12,3,0,1,11,registered,131,3.99,1.24,522.69,521.45
2021-07-17,3,0,0,1,casual,16,3.99,1.24,63.84,62.60
2021-11-12,4,0,6,1,registered,45,3.99,1.24,179.55,178.31
2021-09-16,3,0,5,20,registered,184,3.99,1.24,734.16,732.92
2021-03-10,1,0,4,13,casual,1,3.99,1.24,3.99,2.75
2021-04-26,2,0,2,14,casual,40,3.99,1.24,159.60,158.36
2021-04-11,2,0,1,6,registered,59,3.99,1.24,235.41,234.17
2021-12-13,4,0,2,17,casual,17,3.99,1.24,67.83,66.59
2021-02-28,1,0,1,6,registered,27,3.99,1.24,107.73,106.49
2021-05-18,2,0,3,7,casual,14,3.99,1.24,55.86,54.62
2021-10-27,4,0,4,21,casual,13,3.99,1.24,51.87,50.63
2021-08-03,3,0,3,3,registered,4,3.99,1.24,15.96,14.72
2021-01-28,1,0,5,13,casual,0,3.99,1.24,0.00,-1.24
2021-01-17,1,0,1,4,registered,2,3.99,1.24,7.98,6.74
2021-12-21,1,0,3,6,casual,1,3.99,1.24,3.99,2.75
2021-08-02,3,0,2,11,casual,32,3.99,1.24,127.68,126.44
2021-10-27,4,0,4,12,registered,45,3.99,1.24,179.55,178.31
2021-10-20,4,0,4,3,registered,1,3.99,1.24,3.99,2.75
2021-03-29,2,0,2,8,registered,268,3.99,1.24,1069.32,1068.08
2021-12-10,4,0,6,22,registered,88,3.99,1.24,351.12,349.88
2021-02-01,1,0,2,11,registered,49,3.99,1.24,195.51,194.27
2021-01-18,1,0,2,16,casual,0,3.99,1.24,0.00,-1.24
2021-10-23,4,0,0,1,casual,11,3.99,1.24,43.89,42.65
2021-05-11,2,0,3,0,registered,30,3.99,1.24,119.70,118.46
2021-05-31,2,0,2,13,casual,37,3.99,1.24,147.63,146.39
2021-01-04,1,0,2,6,registered,36,3.99,1.24,143.64,142.40
2021-06-01,2,0,3,14,casual,40,3.99,1.24,159.60,158.36
2021-05-22,2,0,0,15,registered,221,3.99,1.24,881.79,880.55
2021-03-19,1,0,6,11,registered,106,3.99,1.24,422.94,421.70
2021-04-21,2,0,4,8,registered,346,3.99,1.24,1380.54,1379.30
2021-04-05,2,0,2,6,registered,36,3.99,1.24,143.64,142.40
2021-01-07,1,0,5,8,registered,190,3.99,1.24,758.10,756.86
2021-10-16,4,0,0,2,casual,13,3.99,1.24,51.87,50.63
2021-07-24,3,0,0,10,registered,165,3.99,1.24,658.35,657.11
2021-01-16,1,0,0,16,casual,22,3.99,1.24,87.78,86.54
2021-03-08,1,0,2,18,registered,214,3.99,1.24,853.86,852.62
2021-07-28,3,0,4,0,casual,14,3.99,1.24,55.86,54.62
2021-04-08,2,0,5,14,registered,13,3.99,1.24,51.87,50.63
2021-02-17,1,0,4,15,registered,91,3.99,1.24,363.09,361.85
2021-04-01,2,0,5,23,registered,41,3.99,1.24,163.59,162.35
2021-12-19,4,0,1,4,registered,4,3.99,1.24,15.96,14.72
2021-07-05,3,0,2,13,registered,136,3.99,1.24,542.64,541.40
2021-09-21,3,0,3,14,casual,40,3.99,1.24,159.60,158.36
2021-12-18,4,0,0,0,registered,64,3.99,1.24,255.36,254.12
2021-05-27,2,0,5,8,registered,393,3.99,1.24,1568.07,1566.83
2021-12-29,1,0,4,19,casual,11,3.99,1.24,43.89,42.65
2021-07-12,3,0,2,18,casual,39,3.99,1.24,155.61,154.37
2021-12-06,4,0,2,0,registered,25,3.99,1.24,99.75,98.51
2021-06-26,3,0,0,1,registered,73,3.99,1.24,291.27,290.03
2021-06-19,2,0,0,20,registered,146,3.99,1.24,582.54,581.30
2021-05-11,2,0,3,14,registered,141,3.99,1.24,562.59,561.35
2021-06-17,2,0,5,7,registered,225,3.99,1.24,897.75,896.51
2021-01-01,1,0,6,5,registered,1,3.99,1.24,3.99,2.75
2021-10-03,4,0,1,6,casual,3,3.99,1.24,11.97,10.73
2021-08-14,3,0,0,0,casual,19,3.99,1.24,75.81,74.57
2021-06-27,3,0,1,12,registered,130,3.99,1.24,518.70,517.46
